qnt,batch_index,c0_p,c1_p,c2_p,c3_p,c0_p_normalized,c1_p_normalized,c2_p_normalized,c3_p_normalized,c0_real,c1_real,c2_real,c3_real
HDy,828,0.77,0.61,0.47,0.68,0.3,0.24,0.19,0.27,0.37,0.03,0.19,0.41
ACC_syn,828,0.53,1.0,0.88,0.82,0.16,0.31,0.27,0.25,0.37,0.03,0.19,0.41
PACC_syn,828,0.51,0.88,0.71,0.79,0.18,0.3,0.25,0.27,0.37,0.03,0.19,0.41
X_syn,828,0.02,0.01,0.01,0.29,0.06,0.03,0.03,0.88,0.37,0.03,0.19,0.41
MAX_syn,828,0.02,0.01,0.01,0.29,0.06,0.03,0.03,0.88,0.37,0.03,0.19,0.41
T50_syn,828,0.52,1.0,1.0,0.98,0.15,0.29,0.29,0.28,0.37,0.03,0.19,0.41
MS_syn,828,0.49,1.0,0.88,0.8,0.15,0.32,0.28,0.25,0.37,0.03,0.19,0.41
MS2_syn,828,0.49,1.0,0.85,0.82,0.16,0.32,0.27,0.26,0.37,0.03,0.19,0.41
SMM_syn,828,0.62,0.97,0.95,0.85,0.18,0.29,0.28,0.25,0.37,0.03,0.19,0.41
HDy_syn,828,0.63,1.0,0.99,0.93,0.18,0.28,0.28,0.26,0.37,0.03,0.19,0.41
DyS_cdt,828,0.78,1.0,0.38,0.6,0.28,0.36,0.14,0.22,0.37,0.03,0.19,0.41
ACC_cdt,828,0.55,1.0,0.0,0.0,0.35,0.65,0.0,0.0,0.37,0.03,0.19,0.41
PACC_cdt,828,0.83,0.88,0.33,0.57,0.32,0.34,0.13,0.22,0.37,0.03,0.19,0.41
X_cdt,828,0.5,0.01,0.0,0.0,0.98,0.02,0.0,0.0,0.37,0.03,0.19,0.41
MAX_cdt,828,0.54,0.01,0.0,0.0,0.98,0.02,0.0,0.0,0.37,0.03,0.19,0.41
T50_cdt,828,0.54,1.0,0.0,0.0,0.35,0.65,0.0,0.0,0.37,0.03,0.19,0.41
MS_cdt,828,0.54,1.0,0.0,0.0,0.35,0.65,0.0,0.0,0.37,0.03,0.19,0.41
MS2_cdt,828,0.54,1.0,0.0,0.0,0.35,0.65,0.0,0.0,0.37,0.03,0.19,0.41
SMM_cdt,828,0.83,0.97,0.33,0.57,0.31,0.36,0.12,0.21,0.37,0.03,0.19,0.41
HDy_cdt,828,0.77,1.0,0.47,0.68,0.26,0.34,0.16,0.23,0.37,0.03,0.19,0.41
CC2,828,0.51,0.0,0.27,0.22,0.51,0.0,0.27,0.22,0.37,0.03,0.19,0.41
PWK,828,0.3,0.18,0.16,0.36,0.3,0.18,0.16,0.36,0.37,0.03,0.19,0.41
HDx,828,0.0,1.0,1.0,0.93,0.0,1.0,1.0,0.93,0.37,0.03,0.19,0.41
GAC,828,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.37,0.03,0.19,0.41
GPAC,828,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.37,0.03,0.19,0.41
FM,828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
EMQ,828,0.31,0.12,0.21,0.36,0.31,0.12,0.21,0.36,0.37,0.03,0.19,0.41
KDEyHD,828,0.3,0.0,0.29,0.41,0.3,0.0,0.29,0.41,0.37,0.03,0.19,0.41
KDEyCS,828,0.49,0.0,0.51,0.0,0.49,0.0,0.51,0.0,0.37,0.03,0.19,0.41
KDEyML,828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37,0.03,0.19,0.41
CC,829,0.59,1.0,0.84,0.79,0.18,0.31,0.26,0.25,0.37,0.03,0.19,0.41
PCC,829,0.57,0.89,0.73,0.76,0.19,0.3,0.25,0.26,0.37,0.03,0.19,0.41
ACC,829,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
PACC,829,0.85,0.93,0.25,0.5,0.34,0.37,0.1,0.2,0.37,0.03,0.19,0.41
T50,829,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
MAX,829,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
MS,829,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
MS2,829,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
X,829,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
SMM,829,0.85,0.93,0.25,0.5,0.34,0.37,0.1,0.2,0.37,0.03,0.19,0.41
DyS,829,0.76,0.91,0.38,0.51,0.3,0.35,0.15,0.2,0.37,0.03,0.19,0.41
DySyn,829,0.61,1.0,1.0,0.85,0.18,0.29,0.29,0.25,0.37,0.03,0.19,0.41
HDy,829,0.77,0.84,0.45,0.6,0.29,0.32,0.17,0.23,0.37,0.03,0.19,0.41
ACC_syn,829,0.55,1.0,0.82,0.77,0.17,0.32,0.26,0.24,0.37,0.03,0.19,0.41
PACC_syn,829,0.52,0.89,0.7,0.74,0.18,0.31,0.25,0.26,0.37,0.03,0.19,0.41
X_syn,829,0.0,0.0,0.01,0.31,0.0,0.0,0.03,0.97,0.37,0.03,0.19,0.41
MAX_syn,829,0.0,0.0,0.01,0.31,0.0,0.0,0.03,0.97,0.37,0.03,0.19,0.41
T50_syn,829,0.49,1.0,1.0,0.86,0.15,0.3,0.3,0.26,0.37,0.03,0.19,0.41
MS_syn,829,0.49,1.0,0.82,0.77,0.16,0.32,0.27,0.25,0.37,0.03,0.19,0.41
MS2_syn,829,0.51,1.0,0.8,0.75,0.17,0.33,0.26,0.25,0.37,0.03,0.19,0.41
SMM_syn,829,0.62,0.98,0.94,0.98,0.18,0.28,0.27,0.28,0.37,0.03,0.19,0.41
HDy_syn,829,0.63,1.0,0.99,0.89,0.18,0.28,0.28,0.25,0.37,0.03,0.19,0.41
DyS_cdt,829,0.76,1.0,1.0,0.51,0.23,0.31,0.31,0.16,0.37,0.03,0.19,0.41
ACC_cdt,829,0.53,1.0,0.82,0.0,0.23,0.43,0.35,0.0,0.37,0.03,0.19,0.41
PACC_cdt,829,0.85,0.89,0.7,0.5,0.29,0.3,0.24,0.17,0.37,0.03,0.19,0.41
X_cdt,829,0.47,0.0,0.01,0.0,0.98,0.0,0.02,0.0,0.37,0.03,0.19,0.41
MAX_cdt,829,0.48,0.0,0.01,0.0,0.98,0.0,0.02,0.0,0.37,0.03,0.19,0.41
T50_cdt,829,0.37,1.0,1.0,0.0,0.16,0.42,0.42,0.0,0.37,0.03,0.19,0.41
MS_cdt,829,0.54,1.0,0.82,0.0,0.23,0.42,0.35,0.0,0.37,0.03,0.19,0.41
MS2_cdt,829,0.53,1.0,0.8,0.0,0.23,0.43,0.34,0.0,0.37,0.03,0.19,0.41
SMM_cdt,829,0.85,0.98,0.94,0.5,0.26,0.3,0.29,0.15,0.37,0.03,0.19,0.41
HDy_cdt,829,0.77,1.0,0.99,0.6,0.23,0.3,0.29,0.18,0.37,0.03,0.19,0.41
CC2,829,0.48,0.0,0.26,0.26,0.48,0.0,0.26,0.26,0.37,0.03,0.19,0.41
PWK,829,0.28,0.19,0.18,0.35,0.28,0.19,0.18,0.35,0.37,0.03,0.19,0.41
HDx,829,0.18,1.0,1.0,1.0,0.18,1.0,1.0,1.0,0.37,0.03,0.19,0.41
GAC,829,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.37,0.03,0.19,0.41
GPAC,829,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.37,0.03,0.19,0.41
FM,829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.03,0.19,0.41
EMQ,829,0.37,0.0,0.18,0.45,0.37,0.0,0.18,0.45,0.37,0.03,0.19,0.41
KDEyHD,829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37,0.03,0.19,0.41
KDEyCS,829,0.35,0.0,0.3,0.35,0.35,0.0,0.3,0.35,0.37,0.03,0.19,0.41
KDEyML,829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37,0.03,0.19,0.41
CC,830,0.46,1.0,0.96,0.91,0.14,0.3,0.29,0.27,0.42,0.22,0.21,0.15
PCC,830,0.43,0.88,0.81,0.88,0.14,0.29,0.27,0.29,0.42,0.22,0.21,0.15
ACC,830,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
PACC,830,0.54,0.71,0.68,0.82,0.19,0.26,0.25,0.3,0.42,0.22,0.21,0.15
T50,830,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX,830,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS,830,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS2,830,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
X,830,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
SMM,830,0.54,0.71,0.68,0.82,0.2,0.26,0.25,0.3,0.42,0.22,0.21,0.15
DyS,830,0.53,0.62,0.66,0.83,0.2,0.23,0.25,0.31,0.42,0.22,0.21,0.15
DySyn,830,0.41,1.0,1.0,0.97,0.12,0.3,0.3,0.29,0.42,0.22,0.21,0.15
HDy,830,0.51,0.71,0.72,0.91,0.18,0.25,0.25,0.32,0.42,0.22,0.21,0.15
ACC_syn,830,0.41,1.0,0.96,0.91,0.12,0.31,0.29,0.28,0.42,0.22,0.21,0.15
PACC_syn,830,0.37,0.88,0.79,0.88,0.13,0.3,0.27,0.3,0.42,0.22,0.21,0.15
X_syn,830,0.0,0.04,0.02,0.43,0.0,0.08,0.04,0.88,0.42,0.22,0.21,0.15
MAX_syn,830,0.0,0.04,0.02,0.43,0.0,0.08,0.04,0.88,0.42,0.22,0.21,0.15
T50_syn,830,0.18,1.0,1.0,1.0,0.06,0.31,0.31,0.31,0.42,0.22,0.21,0.15
MS_syn,830,0.27,1.0,0.96,0.91,0.09,0.32,0.3,0.29,0.42,0.22,0.21,0.15
MS2_syn,830,0.28,1.0,0.93,0.91,0.09,0.32,0.3,0.29,0.42,0.22,0.21,0.15
SMM_syn,830,0.39,0.97,1.0,0.97,0.12,0.29,0.3,0.29,0.42,0.22,0.21,0.15
HDy_syn,830,0.4,1.0,1.0,0.98,0.12,0.3,0.3,0.29,0.42,0.22,0.21,0.15
DyS_cdt,830,0.53,1.0,0.66,0.83,0.18,0.33,0.22,0.27,0.42,0.22,0.21,0.15
ACC_cdt,830,0.76,1.0,0.0,0.0,0.43,0.57,0.0,0.0,0.42,0.22,0.21,0.15
PACC_cdt,830,0.54,0.88,0.68,0.82,0.18,0.3,0.23,0.28,0.42,0.22,0.21,0.15
X_cdt,830,0.81,0.04,0.0,0.0,0.95,0.05,0.0,0.0,0.42,0.22,0.21,0.15
MAX_cdt,830,0.84,0.04,0.0,0.0,0.95,0.05,0.0,0.0,0.42,0.22,0.21,0.15
T50_cdt,830,0.88,1.0,0.0,0.0,0.47,0.53,0.0,0.0,0.42,0.22,0.21,0.15
MS_cdt,830,0.84,1.0,0.0,0.0,0.46,0.54,0.0,0.0,0.42,0.22,0.21,0.15
MS2_cdt,830,0.82,1.0,0.0,0.0,0.45,0.55,0.0,0.0,0.42,0.22,0.21,0.15
SMM_cdt,830,0.54,0.97,0.68,0.82,0.18,0.32,0.23,0.27,0.42,0.22,0.21,0.15
HDy_cdt,830,0.51,1.0,0.72,0.91,0.16,0.32,0.23,0.29,0.42,0.22,0.21,0.15
CC2,830,0.68,0.01,0.18,0.13,0.68,0.01,0.18,0.13,0.42,0.22,0.21,0.15
PWK,830,0.35,0.19,0.21,0.25,0.35,0.19,0.21,0.25,0.42,0.22,0.21,0.15
HDx,830,0.21,1.0,1.0,0.87,0.21,1.0,1.0,0.87,0.42,0.22,0.21,0.15
GAC,830,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.42,0.22,0.21,0.15
GPAC,830,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.42,0.22,0.21,0.15
FM,830,0.49,0.0,0.0,0.51,0.49,0.0,0.0,0.51,0.42,0.22,0.21,0.15
EMQ,830,0.44,0.31,0.08,0.17,0.44,0.31,0.08,0.17,0.42,0.22,0.21,0.15
KDEyHD,830,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
KDEyCS,830,0.63,0.0,0.37,0.0,0.63,0.0,0.37,0.0,0.42,0.22,0.21,0.15
KDEyML,830,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
CC,831,0.35,1.0,0.91,0.92,0.11,0.31,0.29,0.29,0.42,0.22,0.21,0.15
PCC,831,0.39,0.89,0.81,0.9,0.13,0.3,0.27,0.3,0.42,0.22,0.21,0.15
ACC,831,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
PACC,831,0.44,0.79,0.67,0.86,0.16,0.29,0.24,0.31,0.42,0.22,0.21,0.15
T50,831,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX,831,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS,831,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS2,831,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
X,831,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
SMM,831,0.44,0.79,0.67,0.86,0.16,0.29,0.24,0.31,0.42,0.22,0.21,0.15
DyS,831,0.44,0.71,0.69,0.88,0.16,0.26,0.25,0.32,0.42,0.22,0.21,0.15
DySyn,831,0.31,1.0,1.0,0.98,0.09,0.3,0.3,0.3,0.42,0.22,0.21,0.15
HDy,831,0.37,0.78,0.81,0.96,0.13,0.27,0.28,0.33,0.42,0.22,0.21,0.15
ACC_syn,831,0.26,1.0,0.9,0.92,0.08,0.33,0.29,0.3,0.42,0.22,0.21,0.15
PACC_syn,831,0.32,0.89,0.79,0.89,0.11,0.31,0.27,0.31,0.42,0.22,0.21,0.15
X_syn,831,0.0,0.01,0.0,0.51,0.0,0.02,0.0,0.98,0.42,0.22,0.21,0.15
MAX_syn,831,0.0,0.01,0.0,0.51,0.0,0.02,0.0,0.98,0.42,0.22,0.21,0.15
T50_syn,831,0.18,1.0,1.0,1.0,0.06,0.31,0.31,0.31,0.42,0.22,0.21,0.15
MS_syn,831,0.23,1.0,0.9,0.92,0.07,0.33,0.3,0.3,0.42,0.22,0.21,0.15
MS2_syn,831,0.25,1.0,0.88,0.92,0.08,0.33,0.29,0.3,0.42,0.22,0.21,0.15
SMM_syn,831,0.32,0.97,1.0,0.98,0.1,0.3,0.31,0.3,0.42,0.22,0.21,0.15
HDy_syn,831,0.27,1.0,1.0,0.98,0.08,0.31,0.31,0.3,0.42,0.22,0.21,0.15
DyS_cdt,831,0.44,1.0,0.69,0.88,0.15,0.33,0.23,0.29,0.42,0.22,0.21,0.15
ACC_cdt,831,0.96,1.0,0.0,0.0,0.49,0.51,0.0,0.0,0.42,0.22,0.21,0.15
PACC_cdt,831,0.44,0.89,0.67,0.86,0.15,0.31,0.23,0.3,0.42,0.22,0.21,0.15
X_cdt,831,0.92,0.01,0.0,0.0,0.99,0.01,0.0,0.0,0.42,0.22,0.21,0.15
MAX_cdt,831,0.94,0.01,0.0,0.0,0.99,0.01,0.0,0.0,0.42,0.22,0.21,0.15
T50_cdt,831,0.79,1.0,0.0,0.0,0.44,0.56,0.0,0.0,0.42,0.22,0.21,0.15
MS_cdt,831,0.94,1.0,0.0,0.0,0.48,0.52,0.0,0.0,0.42,0.22,0.21,0.15
MS2_cdt,831,0.94,1.0,0.0,0.0,0.48,0.52,0.0,0.0,0.42,0.22,0.21,0.15
SMM_cdt,831,0.44,0.97,0.67,0.86,0.15,0.33,0.23,0.29,0.42,0.22,0.21,0.15
HDy_cdt,831,0.37,1.0,0.81,0.96,0.12,0.32,0.26,0.31,0.42,0.22,0.21,0.15
CC2,831,0.74,0.0,0.15,0.11,0.74,0.0,0.15,0.11,0.42,0.22,0.21,0.15
PWK,831,0.44,0.24,0.16,0.16,0.44,0.24,0.16,0.16,0.42,0.22,0.21,0.15
HDx,831,0.25,1.0,1.0,0.8,0.25,1.0,1.0,0.8,0.42,0.22,0.21,0.15
GAC,831,0.0,0.51,0.0,1.0,0.0,0.51,0.0,1.0,0.42,0.22,0.21,0.15
GPAC,831,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.42,0.22,0.21,0.15
FM,831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
EMQ,831,0.62,0.02,0.26,0.1,0.62,0.02,0.26,0.1,0.42,0.22,0.21,0.15
KDEyHD,831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
KDEyCS,831,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.42,0.22,0.21,0.15
KDEyML,831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
CC,832,0.5,1.0,0.87,0.86,0.15,0.31,0.27,0.27,0.42,0.22,0.21,0.15
PCC,832,0.5,0.88,0.76,0.83,0.17,0.3,0.25,0.28,0.42,0.22,0.21,0.15
ACC,832,0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
PACC,832,0.69,0.56,0.39,0.7,0.3,0.24,0.17,0.3,0.42,0.22,0.21,0.15
T50,832,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX,832,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS,832,0.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS2,832,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
X,832,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
SMM,832,0.69,0.56,0.39,0.7,0.29,0.24,0.17,0.3,0.42,0.22,0.21,0.15
DyS,832,0.65,0.47,0.5,0.7,0.28,0.2,0.21,0.3,0.42,0.22,0.21,0.15
DySyn,832,0.51,1.0,1.0,0.99,0.15,0.29,0.29,0.28,0.42,0.22,0.21,0.15
HDy,832,0.62,0.45,0.6,0.79,0.25,0.18,0.24,0.32,0.42,0.22,0.21,0.15
ACC_syn,832,0.44,1.0,0.86,0.85,0.14,0.32,0.27,0.27,0.42,0.22,0.21,0.15
PACC_syn,832,0.46,0.88,0.74,0.82,0.16,0.3,0.26,0.28,0.42,0.22,0.21,0.15
X_syn,832,0.01,0.0,0.0,0.38,0.03,0.0,0.0,0.97,0.42,0.22,0.21,0.15
MAX_syn,832,0.01,0.0,0.0,0.38,0.03,0.0,0.0,0.97,0.42,0.22,0.21,0.15
T50_syn,832,0.33,1.0,0.98,1.0,0.1,0.3,0.3,0.3,0.42,0.22,0.21,0.15
MS_syn,832,0.36,1.0,0.86,0.85,0.12,0.33,0.28,0.28,0.42,0.22,0.21,0.15
MS2_syn,832,0.38,1.0,0.83,0.81,0.12,0.33,0.27,0.27,0.42,0.22,0.21,0.15
SMM_syn,832,0.51,0.96,1.0,1.0,0.15,0.28,0.29,0.29,0.42,0.22,0.21,0.15
HDy_syn,832,0.49,1.0,0.98,0.98,0.14,0.29,0.28,0.28,0.42,0.22,0.21,0.15
DyS_cdt,832,0.65,1.0,0.5,0.7,0.23,0.35,0.17,0.25,0.42,0.22,0.21,0.15
ACC_cdt,832,0.69,1.0,0.0,0.0,0.41,0.59,0.0,0.0,0.42,0.22,0.21,0.15
PACC_cdt,832,0.69,0.88,0.39,0.7,0.26,0.33,0.15,0.26,0.42,0.22,0.21,0.15
X_cdt,832,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX_cdt,832,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
T50_cdt,832,0.63,1.0,0.0,0.0,0.39,0.61,0.0,0.0,0.42,0.22,0.21,0.15
MS_cdt,832,0.66,1.0,0.0,0.0,0.4,0.6,0.0,0.0,0.42,0.22,0.21,0.15
MS2_cdt,832,0.67,1.0,0.0,0.0,0.4,0.6,0.0,0.0,0.42,0.22,0.21,0.15
SMM_cdt,832,0.69,0.96,0.39,0.7,0.25,0.35,0.14,0.26,0.42,0.22,0.21,0.15
HDy_cdt,832,0.62,1.0,0.6,0.79,0.21,0.33,0.2,0.26,0.42,0.22,0.21,0.15
CC2,832,0.57,0.0,0.26,0.17,0.57,0.0,0.26,0.17,0.42,0.22,0.21,0.15
PWK,832,0.38,0.21,0.17,0.24,0.38,0.21,0.17,0.24,0.42,0.22,0.21,0.15
HDx,832,0.05,1.0,1.0,0.85,0.05,1.0,1.0,0.85,0.42,0.22,0.21,0.15
GAC,832,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.42,0.22,0.21,0.15
GPAC,832,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.42,0.22,0.21,0.15
FM,832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
EMQ,832,0.43,0.05,0.29,0.23,0.43,0.05,0.29,0.23,0.42,0.22,0.21,0.15
KDEyHD,832,0.3,0.0,0.0,0.7,0.3,0.0,0.0,0.7,0.42,0.22,0.21,0.15
KDEyCS,832,0.34,0.0,0.29,0.37,0.34,0.0,0.29,0.37,0.42,0.22,0.21,0.15
KDEyML,832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
CC,833,0.35,1.0,0.97,0.94,0.11,0.31,0.3,0.29,0.42,0.22,0.21,0.15
PCC,833,0.39,0.89,0.82,0.91,0.13,0.3,0.27,0.3,0.42,0.22,0.21,0.15
ACC,833,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
PACC,833,0.43,0.8,0.76,0.89,0.15,0.28,0.26,0.31,0.42,0.22,0.21,0.15
T50,833,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX,833,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS,833,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS2,833,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
X,833,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
SMM,833,0.43,0.8,0.76,0.89,0.15,0.28,0.26,0.31,0.42,0.22,0.21,0.15
DyS,833,0.44,0.71,0.73,0.9,0.16,0.26,0.26,0.32,0.42,0.22,0.21,0.15
DySyn,833,0.31,1.0,1.0,0.98,0.09,0.3,0.3,0.3,0.42,0.22,0.21,0.15
HDy,833,0.35,0.64,0.8,0.97,0.13,0.23,0.29,0.35,0.42,0.22,0.21,0.15
ACC_syn,833,0.29,1.0,0.97,0.94,0.09,0.31,0.3,0.29,0.42,0.22,0.21,0.15
PACC_syn,833,0.33,0.89,0.8,0.91,0.11,0.3,0.28,0.31,0.42,0.22,0.21,0.15
X_syn,833,0.0,0.01,0.0,0.5,0.0,0.02,0.0,0.98,0.42,0.22,0.21,0.15
MAX_syn,833,0.0,0.01,0.0,0.5,0.0,0.02,0.0,0.98,0.42,0.22,0.21,0.15
T50_syn,833,0.24,1.0,1.0,1.0,0.08,0.31,0.31,0.31,0.42,0.22,0.21,0.15
MS_syn,833,0.23,1.0,0.97,0.94,0.07,0.32,0.31,0.3,0.42,0.22,0.21,0.15
MS2_syn,833,0.24,1.0,0.93,0.93,0.08,0.32,0.3,0.3,0.42,0.22,0.21,0.15
SMM_syn,833,0.3,0.97,1.0,1.0,0.09,0.3,0.31,0.31,0.42,0.22,0.21,0.15
HDy_syn,833,0.25,1.0,1.0,0.99,0.08,0.31,0.31,0.31,0.42,0.22,0.21,0.15
DyS_cdt,833,0.44,1.0,0.73,0.9,0.14,0.33,0.24,0.29,0.42,0.22,0.21,0.15
ACC_cdt,833,0.96,1.0,0.0,0.0,0.49,0.51,0.0,0.0,0.42,0.22,0.21,0.15
PACC_cdt,833,0.43,0.89,0.76,0.89,0.14,0.3,0.26,0.3,0.42,0.22,0.21,0.15
X_cdt,833,0.86,0.01,0.0,0.0,0.99,0.01,0.0,0.0,0.42,0.22,0.21,0.15
MAX_cdt,833,0.89,0.01,0.0,0.0,0.99,0.01,0.0,0.0,0.42,0.22,0.21,0.15
T50_cdt,833,0.9,1.0,0.0,0.0,0.48,0.52,0.0,0.0,0.42,0.22,0.21,0.15
MS_cdt,833,0.94,1.0,0.0,0.0,0.49,0.51,0.0,0.0,0.42,0.22,0.21,0.15
MS2_cdt,833,0.94,1.0,0.0,0.0,0.49,0.51,0.0,0.0,0.42,0.22,0.21,0.15
SMM_cdt,833,0.43,0.97,0.76,0.89,0.14,0.32,0.25,0.29,0.42,0.22,0.21,0.15
HDy_cdt,833,0.35,1.0,0.8,0.97,0.11,0.32,0.26,0.31,0.42,0.22,0.21,0.15
CC2,833,0.71,0.0,0.2,0.09,0.71,0.0,0.2,0.09,0.42,0.22,0.21,0.15
PWK,833,0.42,0.26,0.18,0.14,0.42,0.26,0.18,0.14,0.42,0.22,0.21,0.15
HDx,833,0.4,1.0,0.94,0.79,0.4,1.0,0.94,0.79,0.42,0.22,0.21,0.15
GAC,833,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.42,0.22,0.21,0.15
GPAC,833,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.42,0.22,0.21,0.15
FM,833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
EMQ,833,0.54,0.17,0.2,0.09,0.54,0.17,0.2,0.09,0.42,0.22,0.21,0.15
KDEyHD,833,0.0,0.54,0.0,0.46,0.0,0.54,0.0,0.46,0.42,0.22,0.21,0.15
KDEyCS,833,0.0,0.68,0.0,0.32,0.0,0.68,0.0,0.32,0.42,0.22,0.21,0.15
KDEyML,833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42,0.22,0.21,0.15
CC,834,0.4,1.0,0.87,0.91,0.13,0.31,0.27,0.29,0.42,0.22,0.21,0.15
PCC,834,0.43,0.89,0.79,0.87,0.15,0.3,0.26,0.29,0.42,0.22,0.21,0.15
ACC,834,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
PACC,834,0.53,0.75,0.56,0.8,0.2,0.28,0.21,0.3,0.42,0.22,0.21,0.15
T50,834,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MAX,834,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS,834,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
MS2,834,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
X,834,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.21,0.15
SMM,834,0.53,0.75,0.56,0.8,0.2,0.28,0.21,0.3,0.42,0.22,0.21,0.15
